,indoor_t_c,outdoor_t_c,q_solar_w,q_conduct_w,q_vent_w,q_internal_w,q_net_w
2024-03-27 07:00:00+05:30,30.45801554335803,25.195000000000004,787.9396006309285,-78.08791498016927,-82.5135576887672,100.0,727.338127961992
2024-03-27 08:00:00+05:30,30.97826711645661,29.755,1189.136111916934,609.460246560415,-19.17838185180679,100.0,1879.417976625542
2024-03-27 09:00:00+05:30,32.04548400913258,34.055,1582.9779789686065,1189.8964450909627,31.50519170481941,100.0,2904.3796157643887
2024-03-27 10:00:00+05:30,33.46752617896751,36.455000000000005,1849.2208906060375,1404.0224835211848,46.83761456614736,100.0,3400.0809886933694
2024-03-27 11:00:00+05:30,35.032432794353205,37.92,1982.8655843226813,1393.561764440995,45.27127865013055,100.0,3521.698627413807
2024-03-27 12:00:00+05:30,36.599257884116774,38.795,1987.0404031905698,1238.7325366139623,34.42484489281723,100.0,3360.197784697349
2024-03-27 13:00:00+05:30,38.04513288401578,39.025,1872.1242850684182,980.4426046187768,15.362356644400714,100.0,2967.929246331596
2024-03-27 14:00:00+05:30,39.28220944858894,38.82,1664.3906194603126,650.1019172784767,-7.246519734977325,100.0,2407.2460170038116
2024-03-27 15:00:00+05:30,40.231758349855944,38.265,1321.295032375667,208.62435471402605,-30.83483740904145,100.0,1599.0845496806514
2024-03-27 16:00:00+05:30,40.7586286973662,37.080000000000005,819.5817760271633,-374.4761078170789,-57.67354071730728,100.0,487.432127492777
2024-03-27 17:00:00+05:30,40.74169956466452,33.96,300.67335394749574,-1114.1701057139053,-106.32348577481031,100.0,-819.8202375412197
2024-03-27 18:00:00+05:30,40.1652190088813,30.865,33.76659795258884,-1575.5246713421102,-145.80883362124098,100.0,-1587.5669070107622
2024-03-27 19:00:00+05:30,39.43086986643329,30.3,0.0,-1552.9409851271985,-143.15377776594116,100.0,-1596.0947628931397
2024-03-27 20:00:00+05:30,38.74447397688514,30.62,0.0,-1413.0043131609957,-127.37550300960521,100.0,-1440.3798161706009
2024-03-27 21:00:00+05:30,38.12294911485129,30.755,0.0,-1303.6601130918439,-115.51470622263848,100.0,-1319.1748193144824
2024-03-27 22:00:00+05:30,37.54386076005455,30.235,0.0,-1274.2526256698625,-114.5883189961353,100.0,-1288.8409446659978
2024-03-27 23:00:00+05:30,36.95444846536264,28.745,0.0,-1352.1357052001865,-128.70773303995543,100.0,-1380.843438240142
2024-03-28 00:00:00+05:30,36.30864717169771,26.89,0.0,-1462.4338119806362,-147.66555035787667,100.0,-1510.099362338513
2024-03-28 01:00:00+05:30,35.61059861517507,25.175,0.0,-1549.102605528188,-163.60931508871474,100.0,-1612.7119206169025
2024-03-28 02:00:00+05:30,34.87330709320472,23.895,0.0,-1581.0074860837965,-172.11789860726375,100.0,-1653.1253846910602
2024-03-28 03:00:00+05:30,34.13463917588671,23.17,0.0,-1550.4206416089698,-171.90361299955188,100.0,-1622.3242546085214
2024-03-28 04:00:00+05:30,33.41599416638325,22.655,0.0,-1499.301749513901,-168.71086654055654,100.0,-1568.0126160544578
2024-03-28 05:00:00+05:30,32.72572316245056,22.365,10.281363687793867,-1419.5554201907555,-162.4354177408998,100.0,-1471.709474243862
2024-03-28 06:00:00+05:30,32.146121533569925,24.115,296.78139566641585,-862.2551148564859,-125.9119234033093,100.0,-591.3856425933794
2024-03-28 07:00:00+05:30,32.147692418068196,27.49,723.344826252897,-136.8184713052708,-73.02330173047314,100.0,613.503053217153
2024-03-28 08:00:00+05:30,32.594479753353475,31.814999999999998,1084.9230724193646,508.5979270106133,-12.220683573075851,100.0,1681.300315856902
2024-03-28 09:00:00+05:30,33.57694531473151,36.02,1525.7539755263251,1134.9483802284121,38.30221135563935,100.0,2799.0045671103762
2024-03-28 10:00:00+05:30,34.974360407304594,38.21,1800.2732867607938,1342.756790264727,50.728357534278665,100.0,3293.7584345597993
2024-03-28 11:00:00+05:30,36.44878792589989,39.395,1778.1440573205875,1217.5231567464577,46.19071289774149,100.0,3141.8579269647867
2024-03-28 12:00:00+05:30,37.79870339473616,39.935,1712.186347611846,1021.193747798584,33.4928581773266,100.0,2866.872953587757
2024-03-28 13:00:00+05:30,39.03472368337485,39.775,1609.7760653778598,749.4518057652059,11.606052092049142,100.0,2470.833923235115
2024-03-28 14:00:00+05:30,40.03552322198585,39.23,1408.4085134218997,403.13185676736725,-12.62899307429408,100.0,1898.9113771149732
2024-03-28 15:00:00+05:30,40.772946010580846,38.779999999999994,1095.7961125337904,14.90234817212407,-31.245407553886576,100.0,1179.453053152028
2024-03-28 16:00:00+05:30,41.134195801461594,37.964999999999996,648.8195571874027,-463.9558272988682,-49.686651775314935,100.0,235.17707811321944
2024-03-28 17:00:00+05:30,41.048869041998294,35.175000000000004,237.36680568285192,-1073.1083772838726,-92.09051884044923,100.0,-827.8320904414699
2024-03-28 18:00:00+05:30,40.509730084466646,32.725,29.07103331438289,-1422.5317481295442,-122.0489982642681,100.0,-1415.5097130794295
2024-03-28 19:00:00+05:30,39.86650818790388,32.35,0.0,-1388.9086894171105,-117.84381536995711,100.0,-1406.7525047870674
2024-03-28 20:00:00+05:30,39.24782122589071,31.834999999999997,0.0,-1352.938786369305,-116.21821117951463,100.0,-1369.1569975488198
2024-03-28 21:00:00+05:30,38.628477456936096,30.695000000000004,0.0,-1387.007999087259,-124.38105956984414,100.0,-1411.3890586571026
2024-03-28 22:00:00+05:30,37.97907706076712,29.005,0.0,-1478.2440439065924,-140.69558015870683,100.0,-1518.9396240652993
2024-03-28 23:00:00+05:30,37.27344400551652,27.265,0.0,-1566.5689266319496,-156.9123851184879,100.0,-1623.4813117504375
2024-03-29 00:00:00+05:30,36.53560049370103,26.125,0.0,-1582.679092011798,-163.21739454024478,100.0,-1645.896486552043
2024-03-29 01:00:00+05:30,35.80124553979749,25.405,0.0,-1552.184782855447,-162.99233757294508,100.0,-1615.177120428392
2024-03-29 02:00:00+05:30,35.083920410736056,24.804999999999996,0.0,-1510.804780593314,-161.15291419951987,100.0,-1571.9576947928338
2024-03-29 03:00:00+05:30,34.386717125993805,24.255,0.0,-1466.863221108816,-158.84506110133086,100.0,-1525.7082822101472
2024-03-29 04:00:00+05:30,33.71057880395156,23.745,0.0,-1421.6252557802916,-156.24034448835263,100.0,-1477.8656002686446
2024-03-29 05:00:00+05:30,33.05927186539298,23.45,10.798928934662404,-1347.9586786174286,-150.65416430563116,100.0,-1387.8139139883976
2024-03-29 06:00:00+05:30,32.511068957595704,25.189999999999998,262.5626797136843,-833.5809040893236,-114.77971911718548,100.0,-585.7979434928247
2024-03-29 07:00:00+05:30,32.49823073809215,28.84,666.7198647506142,-94.71089873353189,-57.353741511808664,100.0,614.6552245052737
2024-03-29 08:00:00+05:30,32.961493059281246,33.214999999999996,1028.054912784239,562.9913313521021,3.9744818165886393,100.0,1695.0207259529298
2024-03-29 09:00:00+05:30,33.92239954564749,36.964999999999996,1377.0410804993196,1076.1574342329122,47.70188992333872,100.0,2600.9004046555706
2024-03-29 10:00:00+05:30,35.19462750504612,39.225,1616.84329470626,1292.1592804786512,63.188179975886946,100.0,3072.190755160798
2024-03-29 11:00:00+05:30,36.62401163598326,40.865,1759.823640260268,1342.437620673991,66.49021557105442,100.0,3268.7514765053133
2024-03-29 12:00:00+05:30,38.09509023467374,41.71,1810.7276796662857,1238.034132230804,56.67455530078511,100.0,3205.436367197875
2024-03-29 13:00:00+05:30,39.49279053878704,41.904999999999994,1776.8777077796797,1032.2589322824258,37.81861993289673,100.0,2946.955259995002
2024-03-29 14:00:00+05:30,40.74143304555927,41.6,1606.1951401160577,704.4791795572038,13.460612711721746,100.0,2424.1349323849836
2024-03-29 15:00:00+05:30,41.6839795503165,40.885,1236.9143154777564,221.14149249897955,-12.52640138986215,100.0,1545.5294065868738
2024-03-29 16:00:00+05:30,42.18000928069236,39.68,731.9069531552868,-365.43679058243583,-39.19514550269479,100.0,427.27501707015614
2024-03-29 17:00:00+05:30,42.14690760149208,36.565000000000005,257.6289001508403,-1068.0001147385717,-87.51314737619288,100.0,-797.8843619639243
2024-03-29 18:00:00+05:30,41.594291124151766,33.04,29.513777711327137,-1551.2167711816567,-134.11417624445136,100.0,-1555.817169714781
2024-03-29 19:00:00+05:30,40.85284526521485,31.3,0.0,-1656.2244410083877,-149.76950806803845,100.0,-1705.9939490764264
2024-03-29 20:00:00+05:30,40.08405243176221,30.195000000000004,0.0,-1663.7163644706532,-155.04056402516798,100.0,-1718.756928495821
2024-03-29 21:00:00+05:30,39.311305584993654,29.155,0.0,-1663.3146231483815,-159.23055896153053,100.0,-1722.5451821099123
2024-03-29 22:00:00+05:30,38.53860801696007,28.205,0.0,-1652.820383561642,-162.0103064899,100.0,-1714.830690051542
2024-03-29 23:00:00+05:30,37.772138219233746,27.38,0.0,-1629.2422527537958,-162.9279430011467,100.0,-1692.1701957549424
2024-03-30 00:00:00+05:30,37.01830117062109,26.655,0.0,-1596.3564737798604,-162.47583575299745,100.0,-1658.8323095328578
2024-03-30 01:00:00+05:30,36.280473996355205,25.985,0.0,-1559.724845004669,-161.41244131485692,100.0,-1621.1372863195259
2024-03-30 02:00:00+05:30,35.56008493728975,25.365,0.0,-1520.1249305440563,-159.8385416468287,100.0,-1579.963472190885
2024-03-30 03:00:00+05:30,34.85978531722987,24.885,0.0,-1467.8585810955274,-156.38468420353,100.0,-1524.2432652990574
2024-03-30 04:00:00+05:30,34.18900198709163,24.635,0.0,-1394.2545020078076,-149.78764315362258,100.0,-1444.0421451614302
2024-03-30 05:00:00+05:30,33.559534028933335,24.564999999999998,10.323328437539963,-1299.0029404544032,-141.01630450561677,100.0,-1329.6959165224798
2024-03-30 06:00:00+05:30,33.02862729508996,25.89,229.07565703979026,-869.4575905128419,-111.91939873242042,100.0,-652.301332205472
2024-03-30 07:00:00+05:30,32.9512402743615,28.814999999999998,626.0049460322595,-208.06588269845653,-64.84797502143958,100.0,453.09108831236335
2024-03-30 08:00:00+05:30,33.347874755772004,32.96,992.0091088285449,446.837704523188,-6.081100420993514,100.0,1532.7657129307393
2024-03-30 09:00:00+05:30,34.233430594903766,36.69,1359.6605719766183,985.1769545574404,38.514095133098714,100.0,2483.3516216671574
2024-03-30 10:00:00+05:30,35.47079812676102,38.415,1654.0148651670913,1188.692926113026,46.159196968640735,100.0,2988.866988248758
2024-03-30 11:00:00+05:30,36.847711952190664,39.21,1796.3380411316327,1149.9747888044483,37.03595201355476,100.0,3083.3487819496354
2024-03-30 12:00:00+05:30,38.21578128733471,39.915,1809.4339613905113,1020.2997962878638,26.640350977166452,100.0,2956.374108655542
2024-03-30 13:00:00+05:30,39.4998530682611,40.595,1707.7178333556424,840.1680530027999,17.169713595802442,100.0,2665.055599954245
2024-03-30 14:00:00+05:30,40.60983604909524,40.655,1465.3038786168129,518.2394115806638,0.7080804222848162,100.0,2084.251370619762
2024-03-30 15:00:00+05:30,41.39738114804933,40.050000000000004,1096.8791308580355,65.25149346189396,-21.124241639117297,100.0,1241.0063826808123
2024-03-30 16:00:00+05:30,41.776620751136086,38.87,635.4430250523855,-469.34604115864994,-45.570000136311485,100.0,220.5269837574241
2024-03-30 17:00:00+05:30,41.672080616192254,36.24,211.42997805726327,-1067.622148040023,-85.16415990066206,100.0,-841.3563298834218
2024-03-30 18:00:00+05:30,41.13912903198437,33.5,23.073333753855426,-1435.4493722896998,-119.7662649634509,100.0,-1432.1423034992952
2024-03-30 19:00:00+05:30,40.469958236955534,32.410000000000004,0.0,-1473.6303278150108,-126.36402523898884,100.0,-1499.9943530539997
2024-03-30 20:00:00+05:30,39.80594662172934,31.925,0.0,-1427.4246607102405,-123.55748113547266,100.0,-1450.9821418457132
2024-03-30 21:00:00+05:30,39.16664695416232,31.810000000000002,0.0,-1343.442090021939,-115.3375109473568,100.0,-1358.7796009692959
2024-03-30 22:00:00+05:30,38.57672632446111,31.565,0.0,-1281.5319245993287,-109.92984531490127,100.0,-1291.46176991423
2024-03-30 23:00:00+05:30,37.99080808708244,30.150000000000002,0.0,-1351.527901786701,-122.92818918927851,100.0,-1374.4560909759796
2024-03-31 00:00:00+05:30,37.34591851947932,28.290000000000003,0.0,-1462.5252930734805,-141.97869054839683,100.0,-1504.5039836218773
2024-03-31 01:00:00+05:30,36.65460512700092,26.849999999999998,0.0,-1519.3538149689095,-153.71659918112042,100.0,-1573.07041415003
2024-03-31 02:00:00+05:30,35.94305946844809,25.83,0.0,-1525.9828891190398,-158.5525463463291,100.0,-1584.535435465369
2024-03-31 03:00:00+05:30,35.23592481289714,25.150000000000002,0.0,-1495.1250366017173,-158.12712921660136,100.0,-1553.2521658183186
2024-03-31 04:00:00+05:30,34.547286466362365,24.63,0.0,-1449.1148676884977,-155.48321721962915,100.0,-1504.5980849081268
2024-03-31 05:00:00+05:30,33.885256585824926,24.429999999999996,9.749810191009967,-1363.945554308621,-148.23951275256323,100.0,-1402.4352568701743
2024-03-31 06:00:00+05:30,33.308012622938065,25.265,156.0400966370103,-1058.3200961957784,-126.09835190242298,100.0,-928.3783514611913
